Security	NOUN	B-noun.state
"	PUNCT	O
Pyramid	NOUN	B-noun.shape
of	ADP	O
...	PUNCT	O
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
Day	NOUN	B-noun.time
after	ADP	O
giant	ADJ	O
panda	NOUN	B-noun.animal
gave	VERB	B-verb.possession
birth	NOUN	B-noun.time
to	ADP	O
a	DET	O
live	ADJ	O
cub	NOUN	B-noun.person
,	PUNCT	O
she	PRON	O
delivered	VERB	B-verb.communication
a	DET	O
stillborn	NOUN	B-noun.person
:	PUNCT	O
URL	X	O

ABRSM	PROPN	B-noun.person
Scale	VERB	B-verb.stative
Practice	NOUN	B-noun.communication
Charts	NOUN	I-noun.communication
for	ADP	O
Piano	NOUN	B-noun.attribute
Grades	NOUN	I-noun.attribute
NUMBER	NUM	I-noun.attribute
to	ADP	O
4	NUM	B-noun.quantity
URL	X	O

Nissan	PROPN	B-noun.person
Terrano	PROPN	I-noun.person
:	PUNCT	O
next-gen	ADJ	O
compact	ADJ	O
SUV	NOUN	B-noun.artifact
not	ADV	O
for	ADP	O
Oz	PROPN	B-noun.person
URL	X	O

Today	ADV	O
stats	NOUN	B-noun.person
:	PUNCT	O
NUMBER	NUM	B-noun.group
followers	NOUN	I-noun.group
,	PUNCT	O
NUMBER	NUM	B-noun.person
unfollowers	NOUN	I-noun.person
via	ADP	O
URL	X	O

Venice	PROPN	B-noun.time
Festival	NOUN	I-noun.time
Offers	VERB	B-verb.possession
Bold	ADJ	O
Mix	NOUN	B-noun.food
:	PUNCT	O
As	ADP	O
the	DET	O
Venice	PROPN	B-noun.time
Film	NOUN	I-noun.time
Festival	NOUN	I-noun.time
celebrates	VERB	B-verb.social
its	DET	O
NUMBER	NUM	B-noun.time
year	NOUN	I-noun.time
,	PUNCT	O
its	DET	O
lineup	NOUN	B-noun.communication
looks	VERB	B-verb.perception
to	ADP	O
the	DET	O
...	PUNCT	O
URL	X	O

I	PRON	O
posted	VERB	B-verb.contact
a	DET	O
new	ADJ	O
photo	NOUN	B-noun.artifact
to	ADP	O
Facebook	PROPN	B-noun.person
URL	X	O

The	DET	O
night	NOUN	B-noun.time
that	PRON	O
Jam	PROPN	B-noun.body
Master	PROPN	I-noun.body
Jay's	PROPN	I-noun.body
hand	NOUN	I-noun.body
slipped	VERB	B-verb.motion
!	PUNCT	O
Analysis	NOUN	B-noun.act
by	ADP	O
Cosmo	PROPN	B-noun.person
Baker	PROPN	I-noun.person
:	PUNCT	O
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
AgriNews	PROPN	B-noun.person
:	PUNCT	O
#Vilsack	PROPN	B-noun.person
#US	PROPN	I-noun.person
will	AUX	O
stop	VERB	B-verb.motion
#cotton	NOUN	B-noun.possession
payments	NOUN	I-noun.possession
to	ADP	O
#Brazil	PROPN	B-noun.communication
URL	X	O
via	ADP	O
@USER	PROPN	B-noun.person
#trade	NOUN	B-noun.person
#WTO	PROPN	B-noun.person

@USER	PROPN	B-noun.person
:	PUNCT	O
Seamless	ADJ	O
wirefee	ADJ	O
Leisure	NOUN	B-noun.person
#bra	NOUN	I-noun.person
Read	VERB	B-verb.cognition
more	ADJ	O
:	PUNCT	O
URL	X	O
URL	X	O

Remembering	VERB	B-verb.cognition
:	PUNCT	O
very	ADV	O
kinky	ADJ	O
Karlie	PROPN	B-noun.person
Kloss	PROPN	I-noun.person
shot	VERB	B-verb.competition
by	ADP	O
Greg	PROPN	B-noun.person
Kadel	PROPN	I-noun.person
for	ADP	O
Num	NOUN	B-noun.person
?	PUNCT	O
ro	X	O
Russia's	PROPN	B-noun.cognition
October	PROPN	I-noun.cognition
NUMBER	NUM	I-noun.cognition
issue	NOUN	I-noun.cognition
.	PUNCT	O
#Karlie	PROPN	B-noun.person
#Kloss	PROPN	I-noun.person
...	PUNCT	O
URL	X	O

#Syria's	PROPN	B-noun.person
#Assad	PROPN	I-noun.person
reportedly	ADV	O
denies	VERB	B-verb.communication
use	NOUN	B-noun.act
of	ADP	O
chemical	ADJ	O
weapons	NOUN	B-noun.artifact
-	PUNCT	O
Los	PROPN	B-noun.person
Angeles	PROPN	B-noun.person
Times	PROPN	B-noun.time
URL	X	O

On	ADP	O
more	ADJ	O
time	NOUN	B-noun.event
.	PUNCT	O
Why	ADV	O
should	AUX	O
I	PRON	O
switch	VERB	B-verb.change
to	ADP	O
Software	NOUN	B-noun.communication
as	ADP	O
a	DET	O
Service	NOUN	B-noun.act
,	PUNCT	O
anyway	ADV	O
?	PUNCT	O
URL	X	O
#IBM	PROPN	B-noun.person
#IBMCloud	PROPN	B-noun.person
#SaaS	PROPN	B-noun.person
#Cloud	NOUN	B-noun.person

Signs	NOUN	B-noun.communication
that	DET	O
you	PRON	O
have	VERB	B-verb.possession
cancer	NOUN	B-noun.state
:	PUNCT	O
early	ADJ	O
detection	NOUN	B-noun.cognition
is	VERB	B-verb.stative
key	NOUN	B-noun.artifact
,	PUNCT	O
this	PRON	O
could	AUX	O
save	VERB	B-verb.social
your	DET	O
life	NOUN	B-noun.state
.	PUNCT	O
URL	X	O

#HNIC	PROPN	B-noun.person
#HNIC	PROPN	I-noun.person
Rodgers	PROPN	I-noun.person
:	PUNCT	O
England	PROPN	B-noun.location
are	VERB	B-verb.stative
lucky	ADJ	O
to	ADP	O
have	VERB	B-verb.possession
Sturridge	PROPN	B-noun.person
:	PUNCT	O
The	DET	O
NUMBER	NUM	B-noun.attribute
has	AUX	O
scored	VERB	B-verb.competition
winning	ADV	O
...	PUNCT	O
URL	X	O
on	ADP	O
@USER	PROPN	B-noun.person

@USER	PROPN	B-noun.person
:	PUNCT	O
VT	PROPN	B-noun.location
is	AUX	O
starting	VERB	B-verb.change
a	DET	O
true	ADJ	O
FR	PROPN	B-noun.person
Jonathan	PROPN	I-noun.person
McLaughlin	PROPN	I-noun.person
at	ADP	O
LT	PROPN	B-noun.person
against	ADP	O
Saban's	PROPN	B-noun.substance
D	NOUN	I-noun.substance
.	PUNCT	O
Good	ADJ	O
luck	NOUN	B-noun.person
#Hokies	PROPN	I-noun.person
:	PUNCT	O
URL	X	O
#Bama	PROPN	B-noun.person

TEEN	PROPN	B-noun.location
TOP	PROPN	I-noun.location
make	VERB	B-verb.social
a	DET	O
performances	NOUN	B-noun.communication
"	PUNCT	O
ROCKING	VERB	B-verb.motion
"	PUNCT	O
at	ADP	O
Concert	NOUN	B-noun.attribute
KCON	PROPN	I-noun.attribute
NUMBER	NUM	I-noun.attribute
in	ADP	O
L.A	PROPN	B-noun.person
URL	X	O

Is	VERB	B-verb.stative
the	DET	O
rumor	NOUN	B-noun.communication
regarding	ADP	O
TTS	PROPN	B-noun.time
english	ADJ	O
album	NOUN	B-noun.communication
leggit	ADJ	O
?	PUNCT	O
?	PUNCT	O
Since	ADP	O
the	DET	O
info	NOUN	B-noun.communication
are	VERB	B-verb.stative
from	ADP	O
SSF	PROPN	B-noun.person
,	PUNCT	O
I	PRON	O
guess	VERB	B-verb.cognition
it	PRON	O
is	VERB	B-verb.stative
URL	X	O

European	ADJ	O
Study	NOUN	B-noun.act
Finds	VERB	B-verb.possession
Megaupload	PROPN	B-noun.act
Closure	NOUN	I-noun.act
Helped	VERB	B-verb.social
Blockbusters	PROPN	B-noun.artifact
,	PUNCT	O
Hurt	VERB	B-verb.perception
Smaller	ADJ	O
Pics	NOUN	B-noun.communication
:	PUNCT	O
Researchers	NOUN	B-noun.person
from	ADP	O
the	DET	O
Munich	PROPN	B-noun.location
Sc	X	O
...	PUNCT	O
URL	X	O

Good	ADJ	O
Monday	NOUN	B-noun.time
morning	NOUN	I-noun.time
:)	X	O
Here	ADV	O
are	VERB	B-verb.stative
a	DET	O
million	NUM	B-noun.quantity
beautiful	ADJ	O
WWI	PROPN	B-noun.artifact
photos	NOUN	I-noun.artifact
,	PUNCT	O
just	ADV	O
for	ADP	O
you	PRON	O
URL	X	O
@USER	PROPN	B-noun.person

[	PUNCT	O
PHOTOS	NOUN	B-noun.artifact
]	PUNCT	O
SwizzBeatz	PROPN	B-noun.person
Praises	VERB	B-verb.communication
Femi	PROPN	B-noun.person
Kuti	PROPN	I-noun.person
?	PUNCT	O
s	NOUN	B-noun.communication
Album	NOUN	I-noun.communication
Via	ADP	O
Instagram	PROPN	B-noun.person
URL	X	O

I	PRON	O
DON	AUX	O
?	PUNCT	O
T	AUX	O
GET	VERB	B-verb.possession
CELEBRITITES	NOUN	B-noun.person
,	PUNCT	O
THEY	PRON	O
HAVE	VERB	B-verb.possession
SO	ADV	O
MUCH	ADJ	O
MONEY	NOUN	B-noun.possession
AND	CONJ	O
YET	ADV	O
THEY	PRON	O
WEAR	VERB	B-verb.body
LIKE	X	O
THE	DET	O
UGLIEST	ADJ	O
AND	CONJ	O
STUPIDEST	ADJ	O
OUTFITS	NOUN	B-noun.group
...	PUNCT	O
URL	X	O

Venice	PROPN	B-noun.time
Festival	NOUN	I-noun.time
Offers	VERB	B-verb.possession
Bold	ADJ	O
Mix	NOUN	B-noun.food
:	PUNCT	O
As	ADV	O
the	DET	O
Venice	PROPN	B-noun.time
Film	NOUN	I-noun.time
Festival	NOUN	I-noun.time
celebrates	VERB	B-verb.social
its	DET	O
NUMBER	NUM	B-noun.time
year	NOUN	I-noun.time
,	PUNCT	O
its	DET	O
lineup	NOUN	B-noun.communication
looks	VERB	B-verb.perception
to	ADP	O
the	DET	O
...	PUNCT	O
URL	X	O

On	ADP	O
this	DET	O
date	NOUN	B-noun.time
in	ADP	O
WWF	X	O
history	NOUN	B-noun.time
:	PUNCT	O
Bret	PROPN	B-noun.person
Hart	PROPN	I-noun.person
vs	X	O
Mr.	PROPN	B-noun.relation
Perfect	PROPN	I-noun.relation
for	ADP	O
the	DET	O
Intercontinental	ADJ	O
title	NOUN	B-noun.communication
at	ADP	O
SummerSlam	PROPN	B-noun.person
NUMBER	NUM	B-noun.attribute
URL	X	O

URGENT	ADJ	O
:	PUNCT	O
#Damascus	PROPN	B-noun.person
,	PUNCT	O
NUMBER	NUM	B-noun.attribute
:	PUNCT	O
All	DET	O
important	ADJ	O
and	CONJ	O
sensitive	ADJ	O
documents	NOUN	B-noun.communication
in	ADP	O
the	DET	O
Presidential	ADJ	O
Palace	NOUN	B-noun.artifact
are	VERB	B-verb.stative
reportedly	ADV	O
...	PUNCT	O
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
Just	ADV	O
got	VERB	B-verb.possession
a	DET	O
shot	NOUN	B-noun.act
in	ADP	O
my	DET	O
butt	NOUN	B-noun.artifact
...	PUNCT	O
gotta	AUX	O
be	VERB	B-verb.stative
in	ADP	O
top	ADJ	O
shape	NOUN	B-noun.attribute
for	ADP	O
tonight	NOUN	B-noun.time
!	PUNCT	O
?	PUNCT	O
lol	X	O
URL	X	O

Inspire	VERB	B-verb.emotion
people	NOUN	B-noun.group
through	ADP	O
your	DET	O
song	NOUN	B-noun.communication
towards	ADP	O
a	DET	O
cleaner	ADJ	O
,	PUNCT	O
greener	ADJ	O
Singapore	PROPN	B-noun.location
and	CONJ	O
win	VERB	B-verb.competition
up	ADP	O
to	ADP	O
NUMBER	NUM	B-noun.attribute
!	PUNCT	O
#EcoMusic	NOUN	B-noun.person
Challenge	NOUN	B-noun.state
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
#Syria	PROPN	B-noun.person
:	PUNCT	O
Hague	PROPN	B-noun.person
hints	VERB	B-verb.communication
at	ADP	O
military	ADJ	O
action	NOUN	B-noun.act
-	PUNCT	O
latest	ADJ	O
news	NOUN	B-noun.communication
URL	X	O
via	ADP	O
@USER	PROPN	B-noun.person
#ASSAD	PROPN	B-noun.person
#chemicalweapons	NOUN	B-noun.person

Photo	NOUN	B-noun.artifact
:	PUNCT	O
elucidatings	NOUN	B-noun.person
:	PUNCT	O
Promoting	VERB	B-verb.social
all	DET	O
NEW	ADJ	O
followers	NOUN	B-noun.group
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
David	PROPN	B-noun.person
Guetta	PROPN	I-noun.person
Rescheduled	VERB	B-verb.communication
at	ADP	O
Creamfields	PROPN	B-noun.person
Due	CONJ	O
to	ADP	O
Airplane	NOUN	B-noun.event
Fire	NOUN	I-noun.event
|	PUNCT	O
Your	DET	O
EDM	X	O
URL	X	O

Hire	VERB	B-verb.social
Or	CONJ	O
Provide	VERB	B-verb.possession
Professional	ADJ	O
Services	NOUN	B-noun.act
From	ADP	O
NUMBER	NUM	B-noun.attribute
To	ADP	O
NUMBER	NUM	B-noun.attribute
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
?	PUNCT	O
Just	ADV	O
Announced	VERB	B-verb.communication
:	PUNCT	O
Zurich	PROPN	B-noun.location
,	PUNCT	O
Switzerland	PROPN	B-noun.location
-	PUNCT	O
Dec	NOUN	B-noun.attribute
NUMBER	NUM	I-noun.attribute
at	ADP	O
Mascotte	PROPN	B-noun.person
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
Breaking	ADJ	O
News	NOUN	B-noun.communication
:	PUNCT	O
U.N.	PROPN	B-noun.person
chemical	ADJ	O
weapons	NOUN	B-noun.group
team	NOUN	I-noun.group
under	ADP	O
fire	NOUN	B-noun.event
in	ADP	O
Syria	PROPN	B-noun.location
URL	X	O

I'm	VERB	O
A	DET	O
Real	ADJ	O
Girl	NOUN	B-noun.person
URL	X	O

Valon	PROPN	B-noun.person
Behrami	PROPN	I-noun.person
West	PROPN	I-noun.person
Ham	PROPN	I-noun.person
Napoli	PROPN	I-noun.person
Lazio	PROPN	I-noun.person
Fiorentina	PROPN	I-noun.person
Signed	ADJ	O
autograph	NOUN	B-noun.artifact
Card	NOUN	I-noun.artifact
:	PUNCT	O
NUMBER	NUM	B-noun.time
End	NOUN	I-noun.time
Date	NOUN	I-noun.time
:	PUNCT	O
Wednesday	NOUN	B-noun.person
Sep-25-2013	NOUN	I-noun.person
...	PUNCT	O
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
COUNT	VERB	B-verb.communication
ME	PRON	O
IN	PART	O
!	PUNCT	O
Ted	PROPN	B-noun.person
Cruz	PROPN	I-noun.person
says	VERB	B-verb.communication
a	DET	O
'	PUNCT	O
Grassroots	NOUN	B-noun.event
Tsunami	NOUN	I-noun.event
'	PUNCT	O
is	AUX	O
Needed	VERB	B-verb.stative
to	ADP	O
Defund	VERB	O
Obamacare	PROPN	B-noun.person
.	PUNCT	O
URL	X	O
Pls	PART	O
RT	VERB	O

NUMBER	NUM	B-noun.attribute
of	ADP	O
Teens	NOUN	B-noun.time
Share	VERB	B-verb.stative
Too	ADV	O
Much	ADJ	O
Personal	ADJ	O
Data	NOUN	B-noun.group
,	PUNCT	O
a	DET	O
LifeLock	PROPN	B-noun.act
Survey	NOUN	I-noun.act
Finds	VERB	B-verb.possession
URL	X	O

Honda	PROPN	B-noun.attribute
Civic	PROPN	I-noun.attribute
NUMBER	NUM	I-noun.attribute
FLYAUDIO	PROPN	I-noun.attribute
NUMBER	NUM	I-noun.attribute
Gen	NOUN	I-noun.attribute
NUMBER	NUM	I-noun.attribute
"	PUNCT	O
screen/GPS/DVD/IPOD/BT/MP3/USB/RD	NOUN	B-noun.person
:	PUNCT	O
NUMBER	NUM	B-noun.attribute
(	PUNCT	O
NUMBER	NUM	B-noun.communication
Bids	NOUN	I-noun.communication
)	PUNCT	O
End	NOUN	B-noun.time
Date	NOUN	I-noun.time
:	PUNCT	O
Thursday	NOUN	B-noun.time
...	PUNCT	O
URL	X	O

New	ADJ	O
to	ADP	O
the	DET	O
Pancake	PROPN	B-noun.artifact
Pantry	PROPN	I-noun.artifact
?	PUNCT	O
We're	VERB	O
open	ADJ	O
ALL	DET	O
year	NOUN	B-noun.time
round	ADP	O
(	PUNCT	O
except	ADP	O
Thanksgiving	PROPN	B-noun.time
and	CONJ	O
Christmas	PROPN	B-noun.time
Day	PROPN	I-noun.time
)	PUNCT	O
.	PUNCT	O
We	PRON	O
are	VERB	B-verb.stative
even	ADV	O
open	ADJ	O
...	PUNCT	O
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
Syria	PROPN	B-noun.location
Changes	VERB	B-verb.change
Course	NOUN	B-noun.act
,	PUNCT	O
Will	AUX	O
Allow	VERB	B-verb.social
Inspectors	NOUN	B-noun.person
:	PUNCT	O
URL	X	O

I'm	VERB	O
at	ADP	O
Pacific	PROPN	B-noun.artifact
Transload	PROPN	I-noun.artifact
Systems	PROPN	I-noun.artifact
-	PUNCT	O
Port	PROPN	B-noun.location
Of	ADP	O
Oakland	PROPN	B-noun.location
(	PUNCT	O
Oakland	PROPN	B-noun.location
,	PUNCT	O
CA	PROPN	B-noun.substance
)	PUNCT	O
URL	X	O

Photo	NOUN	B-noun.artifact
:	PUNCT	O
Alessandra	PROPN	B-noun.person
Kamaile	PROPN	I-noun.person
-	PUNCT	O
inspiring	ADJ	O
picture	NOUN	B-noun.artifact
on	ADP	O
URL	X	O
en	X	O
We	PRON	O
Heart	VERB	O
It	PRON	O
....	PUNCT	O
URL	X	O

Baffled	ADJ	O
Di	PROPN	B-noun.person
Resta	PROPN	I-noun.person
rues	VERB	B-verb.emotion
collision	NOUN	B-noun.event
URL	X	O

"	PUNCT	O
Dictionaries	NOUN	B-noun.communication
Redefine	VERB	B-verb.stative
'	PUNCT	O
Marriage	NOUN	B-noun.state
'	PUNCT	O
in	ADP	O
Wake	NOUN	B-noun.phenomenon
of	ADP	O
British	ADJ	O
Gay	NOUN	B-noun.communication
Marriage	NOUN	I-noun.communication
Legislation	NOUN	I-noun.communication
"	PUNCT	O
What	PRON	O
do	AUX	O
you	PRON	O
think	VERB	B-verb.cognition
?	PUNCT	O
URL	X	O

Photo	NOUN	B-noun.artifact
?	PUNCT	O
At	ADP	O
The	DET	O
End	NOUN	B-noun.location
of	ADP	O
the	DET	O
World	NOUN	B-noun.object
?	PUNCT	O
by	ADP	O
wim	PROPN	B-noun.person
denijs	PROPN	B-noun.person
#500px	NOUN	B-noun.person
URL	X	O

If	ADP	O
you	PRON	O
were	VERB	B-verb.stative
a	DET	O
car	NOUN	B-noun.artifact
,	PUNCT	O
what	PRON	O
kind	NOUN	B-noun.cognition
of	ADP	O
car	NOUN	B-noun.artifact
would	AUX	O
you	PRON	O
be	VERB	B-verb.stative
?	PUNCT	O
?	PUNCT	O
the	DET	O
Mini	PROPN	B-noun.artifact
Cooper	PROPN	B-noun.person
Convertible	NOUN	B-noun.artifact
one	NUM	B-noun.quantity
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
?	PUNCT	O
NUMBER	NUM	B-noun.cognition
Cognitive	NOUN	I-noun.cognition
Biases	NOUN	I-noun.cognition
That	PRON	O
Screw	VERB	B-verb.contact
Up	PART	O
How	ADV	O
We	PRON	O
Think	VERB	B-verb.cognition
?	PUNCT	O
URL	X	O
via	ADP	O
@USER	PROPN	B-noun.person

Today	NOUN	B-noun.person
stats	NOUN	I-noun.person
:	PUNCT	O
NUMBER	NUM	B-noun.group
followers	NOUN	I-noun.group
,	PUNCT	O
NUMBER	NUM	B-noun.person
unfollowers	NOUN	I-noun.person
and	CONJ	O
followed	VERB	B-verb.motion
NUMBER	NUM	B-noun.group
people	NOUN	I-noun.group
via	ADP	O
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
Evolving	ADJ	O
world	NOUN	B-noun.object
of	ADP	O
BPM	PROPN	B-noun.time
|	PUNCT	O
IBM	PROPN	B-noun.location
Software	PROPN	I-noun.location
India	PROPN	I-noun.location
:	PUNCT	O
business	NOUN	B-noun.attribute
agility	NOUN	I-noun.attribute
,	PUNCT	O
BPM	PROPN	B-noun.time
,	PUNCT	O
business	NOUN	B-noun.act
process	NOUN	I-noun.act
management	NOUN	I-noun.act
,	PUNCT	O
...	PUNCT	O
URL	PROPN	B-noun.person
#	NOUN	I-noun.person
?	PUNCT	O

Today	NOUN	B-noun.person
stats	NOUN	I-noun.person
:	PUNCT	O
2	NUM	B-noun.group
followers	NOUN	I-noun.group
,	PUNCT	O
2	NUM	B-noun.person
unfollowers	NOUN	I-noun.person
and	CONJ	O
followed	VERB	B-verb.motion
NUMBER	NUM	B-noun.group
people	NOUN	I-noun.group
via	ADP	O
URL	X	O

Today	NOUN	B-noun.person
stats	NOUN	I-noun.person
:	PUNCT	O
NUMBER	NUM	B-noun.group
followers	NOUN	I-noun.group
,	PUNCT	O
No	DET	O
unfollowers	NOUN	B-noun.person
via	ADP	O
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
for	ADP	O
a	DET	O
chance	NOUN	B-noun.state
to	ADP	O
win	VERB	B-verb.competition
2	NUM	B-noun.communication
tickets	NOUN	I-noun.communication
to	ADP	O
the	DET	O
@USER	PROPN	B-noun.time
Art	PROPN	I-noun.time
Launch	PROPN	I-noun.time
Party	PROPN	I-noun.time
tomorrow	NOUN	I-noun.time
!	PUNCT	O
More	DET	O
info	NOUN	B-noun.communication
-	PUNCT	O
URL	X	O

There	PRON	O
are	VERB	B-verb.stative
some	DET	O
constraints	NOUN	B-noun.state
as	ADP	O
to	ADP	O
how	ADV	O
high	ADJ	O
or	CONJ	O
how	ADV	O
low	ADJ	O
you	PRON	O
can	AUX	O
set	VERB	B-verb.contact
your	DET	O
price	NOUN	B-noun.attribute
when	ADV	O
posting	VERB	B-verb.contact
your	DET	O
bid	NOUN	B-noun.communication
.	PUNCT	O
URL	X	O

Radio	PROPN	B-noun.person
NUMBER	NUM	I-noun.person
Darkside	PROPN	I-noun.person
Teaser	NOUN	I-noun.person
:	PUNCT	O
URL	X	O
via	ADP	O
@USER	PROPN	B-noun.time
NUMBER	NUM	I-noun.time
years	NOUN	I-noun.time
ago	ADV	O
!	PUNCT	O
Timeless	ADJ	O
.	PUNCT	O

Today	NOUN	B-noun.person
stats	NOUN	I-noun.person
:	PUNCT	O
One	NUM	B-noun.person
follower	NOUN	I-noun.person
,	PUNCT	O
No	DET	O
unfollowers	NOUN	B-noun.person
via	ADP	O
URL	X	O

"	PUNCT	O
Weird	ADJ	O
seaside	ADJ	O
accessories	NOUN	B-noun.artifact
-	PUNCT	O
Telegraph	PROPN	B-noun.artifact
"	PUNCT	O
URL	X	O

Music	NOUN	B-noun.artifact
Think	NOUN	I-noun.artifact
Tank	NOUN	I-noun.artifact
-	PUNCT	O
How	ADV	O
To	ADP	O
Make	VERB	B-verb.social
It	PRON	O
In	ADP	O
The	DET	O
Music	NOUN	B-noun.group
Industry	NOUN	I-noun.group
-	PUNCT	O
4	NUM	B-noun.quantity
Key	NOUN	B-noun.artifact
Factors	NOUN	B-noun.event
URL	X	O

NSA	PROPN	B-noun.object
agents	NOUN	I-noun.object
spied	VERB	B-verb.perception
on	ADP	O
their	DET	O
love	NOUN	B-noun.cognition
interests	NOUN	I-noun.cognition
under	ADP	O
a	DET	O
program	NOUN	B-noun.cognition
called	VERB	B-verb.communication
"	PUNCT	O
LOVEINT	PROPN	B-noun.person
"	PUNCT	O
URL	X	O

NUMBER	NUM	B-noun.attribute
top	ADJ	O
theme	NOUN	B-noun.person
parks	NOUN	I-noun.person
opening	VERB	B-verb.contact
soon	ADV	O
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
Lady	PROPN	B-noun.person
Gaga	PROPN	I-noun.person
talking	VERB	B-verb.communication
to	ADP	O
the	DET	O
boys	NOUN	B-noun.person
after	ADP	O
they	PRON	O
won	VERB	B-verb.competition
the	DET	O
award	NOUN	B-noun.act
,	PUNCT	O
gotta	AUX	O
love	VERB	B-verb.emotion
her	PRON	O
.	PUNCT	O
URL	X	O
?	PUNCT	O

NUMBER	NUM	B-noun.person
Chevy	PROPN	I-noun.person
Lumina-	PROPN	I-noun.person
Rare	ADJ	O
NUMBER	NUM	B-noun.person
Package-	NOUN	I-noun.person
Recaro	PROPN	I-noun.person
Seats-	NOUN	I-noun.person
NUMBER	NUM	I-noun.person
v6-	NOUN	I-noun.person
NUMBER	NUM	I-noun.person
obo	PROPN	I-noun.person
(	PUNCT	O
yopungstown	PROPN	B-noun.person
)	PUNCT	O
NUMBER	NUM	B-noun.attribute
URL	X	O

I	PRON	O
posted	VERB	B-verb.contact
a	DET	O
new	ADJ	O
photo	NOUN	B-noun.artifact
to	ADP	O
Facebook	PROPN	B-noun.person
URL	X	O

NUMBER	NUM	B-noun.attribute
Girly	ADJ	O
School	NOUN	B-noun.quantity
Supplies	NOUN	I-noun.quantity
From	ADP	O
Your	DET	O
Childhood	NOUN	B-noun.time
You	PRON	O
Maybe	ADV	O
Still	ADV	O
Want	VERB	B-verb.emotion
URL	X	O

@USER	PROPN	B-noun.person
:	PUNCT	O
Traits	NOUN	B-noun.attribute
of	ADP	O
Autism	NOUN	B-noun.cognition
Seen	VERB	B-verb.perception
in	ADP	O
Some	DET	O
Kids	NOUN	B-noun.person
with	ADP	O
ADHD	PROPN	B-noun.state
URL	X	O

When	ADV	O
I	PRON	O
grow	VERB	B-verb.change
up	PART	O
,	PUNCT	O
I	PRON	O
want	VERB	B-verb.emotion
to	ADP	O
...	PUNCT	O
URL	X	O
from	ADP	O
Seth	PROPN	B-noun.person
Godin	PROPN	I-noun.person
.	PUNCT	O
You	PRON	O
don't	AUX	O
need	AUX	O
to	ADP	O
boil	VERB	B-verb.change
the	DET	O
ocean	NOUN	B-noun.object
to	ADP	O
change	VERB	B-verb.change
the	DET	O
world	NOUN	B-noun.object
for	ADP	O
the	DET	O
better	ADJ	O
.	PUNCT	O

Nube	PROPN	B-noun.person
NUMBER	NUM	I-noun.person
@USER	PROPN	I-noun.person
the	DET	O
Philarmonic	PROPN	B-noun.person
of	ADP	O
Liverpool	PROPN	B-noun.location
-	PUNCT	O
homage	NOUN	B-noun.act
to	ADP	O
George	PROPN	B-noun.person
.	PUNCT	O
URL	X	O

I	PRON	O
posted	VERB	B-verb.contact
a	DET	O
new	ADJ	O
photo	NOUN	B-noun.artifact
to	ADP	O
Facebook	PROPN	B-noun.person
URL	X	O

NUMBER	NUM	B-noun.person
Technology	PROPN	I-noun.person
Award	PROPN	I-noun.person
Winners	NOUN	I-noun.person
Announced	VERB	B-verb.communication
by	ADP	O
International	PROPN	B-noun.attribute
NUMBER	NUM	I-noun.attribute
&	CONJ	O
